                         CADASTRO DE PRODUTOS DA POF 2008-2009;;;;;;;;
;;;;;;;;
( CÓDIGO = 3 DÍGITOS + 2 DÍGITOS REFERENTE AO SEQUENCIAL DO CÓDIGO );;;;;;;;
(GRUPO = 2 DÍGITOS APENAS PARA CÓDIGOS DA CADERNETA DE DESPESA COLETIVA - POF3) ;;;;;;;;
;;;;;;;;
;;;;;;;;
QUADRO;GRUPO;Quadro_2dig_txt;CÓDIGO;codigo_txt;Complete_item_code;PRODUTO;;
63 a 69;79;79;03102;03102;X7903102;LEITE ACHOCOLATADO;;
63 a 69;79;79;03103;03103;X7903103;LEITE LONGA VIDA COM SABOR;;
63 a 69;79;79;03104;03104;X7903104;ACHOCOLATADO EM LEITE;;
63 a 69;79;79;03105;03105;X7903105;LEITE VITAMINADO;;
63 a 69;79;79;03106;03106;X7903106;LEITE VITAMINADO TODDYNHO;;
63 a 69;79;79;03107;03107;X7903107;LEITE TODDYNHO;;
63 a 69;79;79;03108;03108;X7903108;SUPERLAC;;
63 a 69;79;79;03109;03109;X7903109;LEITE AROMATIZADO;;
63 a 69;79;79;03110;03110;X7903110;BEBIDA ACHOCOLATADA;;
63 a 69;79;79;03111;03111;X7903111;NESCAU LIQUIDO;;
63 a 69;79;79;03112;03112;X7903112;TODDYNHO LIQUIDO;;
63 a 69;79;79;03113;03113;X7903113;ACHOCOLATADO LIQUIDO;;
63 a 69;79;79;03201;03201;X7903201;NATA DOCE OU SALGADA;;
63 a 69;79;79;03202;03202;X7903202;NATA COLONIAL;;
63 a 69;79;79;03203;03203;X7903203;NATA DOCE;;
63 a 69;79;79;03204;03204;X7903204;NATA SALGADA;;
63 a 69;79;79;03301;03301;X7903301;QUEIJO GORGONZOLA;;
63 a 69;79;79;03401;03401;X7903401;QUEIJO DE SOJA;;
63 a 69;79;79;03402;03402;X7903402;TOFU;;
63 a 69;79;79;03403;03403;X7903403;OTOFU;;
63 a 69;79;79;03404;03404;X7903404;QUEIJO DE FEIJAO SOJA;;
63 a 69;79;79;03501;03501;X7903501;LEITE DE SOJA EM PO;;
63 a 69;79;79;03502;03502;X7903502;EXTRATO DE SOJA EM PO;;
63 a 69;79;79;03601;03601;X7903601;LEITE DE VACA DESNATADO;;
63 a 69;79;79;03602;03602;X7903602;LEITE DE VACA PASTEURIZADO DESNATADO;;
63 a 69;79;79;03603;03603;X7903603;LEITE DESNATADO DE VACA;;
63 a 69;79;79;03604;03604;X7903604;LEITE LIGHT DE VACA;;
63 a 69;79;79;03605;03605;X7903605;LEITE DE VACA LIGHT;;
63 a 69;79;79;03701;03701;X7903701;LEITE SEMIDESNATADO DE VACA;;
63 a 69;79;79;03702;03702;X7903702;LEITE DE VACA SEMIDESNATADO;;
63 a 69;79;79;03703;03703;X7903703;LEITE DE VACA PASTEURIZADO SEMIDESNATADO;;
63 a 69;79;79;03801;03801;X7903801;LEITE NAO-ESPECIFICADO PASTEURIZADO;;
63 a 69;79;79;03802;03802;X7903802;LEITE PASTEURIZADO NAO-ESPECIFICADO;;
63 a 69;79;79;03803;03803;X7903803;LEITE DE VACA PASTEURIZADO NAO ESPECIFICADO;;
63 a 69;79;79;03901;03901;X7903901;IOGURTE LIGHT;;
63 a 69;79;79;03902;03902;X7903902;IOGURTE DANONE LIGHT;;
63 a 69;79;79;03903;03903;X7903903;IOGURTE DESNATADO (LIGHT);;
63 a 69;79;79;03904;03904;X7903904;IOGURTE DE QUALQUER SABOR LIGHT;;
63 a 69;79;79;03905;03905;X7903905;DANONE IOGURTE LIGHT;;
63 a 69;79;79;03906;03906;X7903906;CORPUS BREAK LIGHT;;
63 a 69;79;79;03907;03907;X7903907;BIO FIBRAS LIQUIDO LIGHT;;
63 a 69;79;79;04001;04001;X7904001;IOGURTE DIET;;
63 a 69;79;79;04002;04002;X7904002;IOGURTE DANONE DIET;;
63 a 69;79;79;04003;04003;X7904003;IOGURTE DE QUALQUER SABOR DIET;;
63 a 69;79;79;04004;04004;X7904004;DANONE IOGURTE DIET;;
63 a 69;79;79;04005;04005;X7904005;IOGURTE DIETETICO;;
63 a 69;79;79;04006;04006;X7904006;IOGURTE DANONE DIETETICO;;
63 a 69;79;79;04007;04007;X7904007;IOGURTE DE QUALQUER SABOR DIETETICO;;
63 a 69;79;79;04008;04008;X7904008;DANONE IOGURTE DIETETICO;;
63 a 69;79;79;04101;04101;X7904101;MARGARINA VEGETAL COM OU SEM SAL DIET;;
63 a 69;79;79;04102;04102;X7904102;MARGARINA COM OU SEM SAL DIET;;
63 a 69;79;79;04103;04103;X7904103;MARGARINA COM SAL DIET;;
63 a 69;79;79;04104;04104;X7904104;MARGARINA DE MILHO DIET;;
63 a 69;79;79;04105;04105;X7904105;MARGARINA DE SOJA DIET;;
63 a 69;79;79;04106;04106;X7904106;MARGARINA SEM SAL DIET;;
63 a 69;79;79;04107;04107;X7904107;MARGARINA VEGETAL COM SAL DIET;;
63 a 69;79;79;04108;04108;X7904108;MARGARINA VEGETAL SEM SAL DIET;;
63 a 69;79;79;04109;04109;X7904109;MARGARINA VEGETAL COM OU SEM SAL DIETETICA;;
63 a 69;79;79;04110;04110;X7904110;MARGARINA COM OU SEM SAL DIETETICA;;
63 a 69;79;79;04111;04111;X7904111;MARGARINA COM SAL DIETETICA;;
63 a 69;79;79;04112;04112;X7904112;MARGARINA DE MILHO DIETETICA;;
63 a 69;79;79;04113;04113;X7904113;MARGARINA DE SOJA DIETETICA;;
63 a 69;79;79;04114;04114;X7904114;MARGARINA SEM SAL DIETETICA;;
63 a 69;79;79;04115;04115;X7904115;MARGARINA VEGETAL COM SAL DIETETICA;;
63 a 69;79;79;04116;04116;X7904116;MARGARINA VEGETAL SEM SAL DIETETICA;;
63 a 69;79;79;04201;04201;X7904201;MARGARINA VEGETAL COM OU SEM SAL LIGHT;;
63 a 69;79;79;04202;04202;X7904202;MARGARINA COM OU SEM SAL LIGHT;;
63 a 69;79;79;04203;04203;X7904203;MARGARINA COM SAL LIGHT;;
63 a 69;79;79;04204;04204;X7904204;MARGARINA DE MILHO LIGHT;;
63 a 69;79;79;04205;04205;X7904205;MARGARINA DE SOJA LIGHT;;
63 a 69;79;79;04206;04206;X7904206;MARGARINA SEM SAL LIGHT;;
63 a 69;79;79;04207;04207;X7904207;MARGARINA VEGETAL COM SAL LIGHT;;
63 a 69;79;79;04208;04208;X7904208;MARGARINA VEGETAL SEM SAL LIGHT;;
63 a 69;79;79;04301;04301;X7904301;LEITE DE VACA INTEGRAL ORGANICO;;
63 a 69;79;79;04302;04302;X7904302;LEITE TIPO B INTEGRAL ORGANICO;;
63 a 69;79;79;04303;04303;X7904303;LEITE TIPO C INTEGRAL ORGANICO;;
63 a 69;79;79;04304;04304;X7904304;LEITE ESPECIAL INTEGRAL ORGANICO;;
63 a 69;79;79;04305;04305;X7904305;LEITE LONGA VIDA INTEGRAL ORGANICO;;
63 a 69;79;79;04306;04306;X7904306;LEITE GLUT LONGA VIDA INTEGRAL ORGANICO;;
63 a 69;79;79;04307;04307;X7904307;LEITE TIPO A INTEGRAL ORGANICO;;
63 a 69;79;79;04308;04308;X7904308;LEITE PASTEURIZADO INTEGRAL ORGANICO;;
63 a 69;79;79;04309;04309;X7904309;LEITE ESTERILIZADO INTEGRAL ORGANICO;;
63 a 69;79;79;04310;04310;X7904310;LEITE INTEGRAL ORGANICO;;
63 a 69;79;79;04311;04311;X7904311;LEITE DE VACA PASTEURIZADO INTEGRAL ORGANICO;;
63 a 69;79;79;04401;04401;X7904401;LEITE DE VACA FRESCO ORGANICO;;
63 a 69;79;79;04402;04402;X7904402;LEITE DA ROCA ORGANICO;;
63 a 69;79;79;04403;04403;X7904403;LEITE DE VACA IN NATURA ORGANICO;;
63 a 69;79;79;04501;04501;X7904501;LEITE DE VACA DESNATADO ORGANICO;;
63 a 69;79;79;04502;04502;X7904502;LEITE DE VACA PASTEURIZADO DESNATADO ORGANICO;;
63 a 69;79;79;04503;04503;X7904503;LEITE DESNATADO DE VACA ORGANICO;;
63 a 69;79;79;04601;04601;X7904601;LEITE SEMIDESNATADO DE VACA ORGANICO;;
63 a 69;79;79;04602;04602;X7904602;LEITE DE VACA SEMIDESNATADO ORGANICO;;
63 a 69;79;79;04603;04603;X7904603;LEITE DE VACA PASTEURIZADO SEMIDESNATADO ORGANICO;;
63 a 69;79;79;04701;04701;X7904701;CREME DE LEITE ORGANICO;;
63 a 69;79;79;04801;04801;X7904801;IOGURTE ORGANICO;;
63 a 69;79;79;04802;04802;X7904802;IOGURTE DANONE ORGANICO;;
63 a 69;79;79;04803;04803;X7904803;IOGURTE DESNATADO ORGANICO;;
63 a 69;79;79;04804;04804;X7904804;IOGURTE NATURAL ORGANICO;;
63 a 69;79;79;04805;04805;X7904805;DANONE IOGURTE ORGANICO;;
63 a 69;79;79;04901;04901;X7904901;IOGURTE ORGANICO LIGHT;;
63 a 69;79;79;05001;05001;X7905001;IOGURTE ORGANICO DIET;;
63 a 69;79;79;05002;05002;X7905002;IOGURTE DIETETICO ORGANICO;;
63 a 69;79;79;05101;05101;X7905101;QUEIJO MUZARELLA LIGHT;;
63 a 69;79;79;05102;05102;X7905102;MUZARELLA LIGHT;;
63 a 69;79;79;05103;05103;X7905103;MUSSARELA LIGHT;;
63 a 69;79;79;05104;05104;X7905104;QUEIJO MUSSARELA LIGHT;;
63 a 69;79;79;05105;05105;X7905105;MUSSARELA FATIADA LIGHT;;
63 a 69;79;79;05106;05106;X7905106;RETALHO DE MUSSARELA LIGHT;;
63 a 69;79;79;05107;05107;X7905107;MUSSARELA DE BUFALA LIGHT;;
63 a 69;79;79;05201;05201;X7905201;LEITE DE SOJA COM SABOR LIGHT;;
63 a 69;79;79;05202;05202;X7905202;MAMY LIGHT;;
63 a 69;79;79;05203;05203;X7905203;ADES LIGHT;;
63 a 69;79;79;05301;05301;X7905301;LEITE DE CABRA LIGHT;;
63 a 69;79;79;05401;05401;X7905401;LEITE CONDENSADO LIGHT;;
63 a 69;79;79;05402;05402;X7905402;LEITE MOCA LIGHT;;
63 a 69;79;79;05403;05403;X7905403;LEITE BEIJINHO LIGHT;;
63 a 69;79;79;05404;05404;X7905404;MOCA FESTA LIGHT;;
63 a 69;79;79;05501;05501;X7905501;LEITE CONDENSADO DIET;;
63 a 69;79;79;05502;05502;X7905502;LEITE MOCA DIET;;
63 a 69;79;79;05503;05503;X7905503;LEITE BEIJINHO DIET;;
63 a 69;79;79;05504;05504;X7905504;MOCA FESTA DIET;;
63 a 69;79;79;05505;05505;X7905505;LEITE CONDENSADO DIETETICO;;
63 a 69;79;79;05506;05506;X7905506;LEITE MOCA DIETETICO;;
63 a 69;79;79;05507;05507;X7905507;LEITE BEIJINHO DIETETICO;;
63 a 69;79;79;05508;05508;X7905508;MOCA FESTA DIETETICO;;
63 a 69;79;79;05601;05601;X7905601;CREME DE LEITE LIGHT;;
63 a 69;79;79;05701;05701;X7905701;CHANTILLY LIGHT;;
63 a 69;79;79;05702;05702;X7905702;CHANTIBON LIGHT;;
63 a 69;79;79;05801;05801;X7905801;CHANTILLY DIET;;
63 a 69;79;79;05802;05802;X7905802;CHANTIBON DIET;;
63 a 69;79;79;05803;05803;X7905803;CHANTILLY DIETETICO;;
63 a 69;79;79;05804;05804;X7905804;CHANTIBON DIETETICO;;
63 a 69;79;79;05901;05901;X7905901;QUEIJO PRATO LIGHT;;
63 a 69;79;79;05902;05902;X7905902;QUEIJO TIPO LANCHE LIGHT;;
63 a 69;79;79;05903;05903;X7905903;QUEIJO COLONIAL LIGHT;;
63 a 69;79;79;06001;06001;X7906001;QUEIJO DE MINAS LIGHT;;
63 a 69;79;79;06002;06002;X7906002;QUEIJO MINAS LIGHT;;
63 a 69;79;79;06003;06003;X7906003;QUEIJO DE MANTEIGA LIGHT;;
63 a 69;79;79;06004;06004;X7906004;QUECHIMIA LIGHT;;
63 a 69;79;79;06005;06005;X7906005;QUEIJO DE COALHO LIGHT;;
63 a 69;79;79;06006;06006;X7906006;QUEIJO TIPO MINAS LIGHT;;
63 a 69;79;79;06007;06007;X7906007;QUEIJO MINAS CURADO LIGHT;;
63 a 69;79;79;06008;06008;X7906008;QUEIJO CANASTRA LIGHT;;
63 a 69;79;79;06009;06009;X7906009;QUEIJO DE MINAS CURADO LIGHT;;
63 a 69;79;79;06010;06010;X7906010;QUEIJO DO SERRO LIGHT;;
63 a 69;79;79;06011;06011;X7906011;QUEIJO CATIARA LIGHT;;
63 a 69;79;79;06101;06101;X7906101;OUTROS QUEIJOS LIGHT;;
63 a 69;79;79;06102;06102;X7906102;QUEIJO SUICO LIGHT;;
63 a 69;79;79;06103;06103;X7906103;QUEIJO DE TRANCA LIGHT;;
63 a 69;79;79;06104;06104;X7906104;QUEIJO CAVALO LIGHT;;
63 a 69;79;79;06105;06105;X7906105;QUEIJO TIPO GOLDA LIGHT;;
63 a 69;79;79;06106;06106;X7906106;QUEIJO QUARCK LIGHT;;
63 a 69;79;79;06107;06107;X7906107;QUEIJO TIPO QUARCK LIGHT;;
63 a 69;79;79;06108;06108;X7906108;QUEIJO MAASDAMER LIGHT;;
63 a 69;79;79;06109;06109;X7906109;QUEIJO FOL EPI LIGHT;;
63 a 69;79;79;06201;06201;X7906201;QUEIJO RICOTA LIGHT;;
63 a 69;79;79;06301;06301;X7906301;QUEIJO PARMEZON LIGHT;;
63 a 69;79;79;06302;06302;X7906302;QUEIJO PARMEZAO LIGHT;;
63 a 69;79;79;06303;06303;X7906303;QUEIJO RALADO LIGHT;;
63 a 69;79;79;06304;06304;X7906304;QUEIJO PARMESAO LIGHT;;
63 a 69;79;79;06305;06305;X7906305;QUEIJO PARMESON LIGHT;;
63 a 69;79;79;06401;06401;X7906401;QUEIJO POLENGUINHO LIGHT;;
63 a 69;79;79;06402;06402;X7906402;QUEIJO FUNDIDO LIGHT;;
63 a 69;79;79;06403;06403;X7906403;QUEIJO PASTEURIZADO LIGHT;;
63 a 69;79;79;06404;06404;X7906404;QUEIJO PASTEURIZADO POLENGUINHO LIGHT;;
63 a 69;79;79;06405;06405;X7906405;QUEIJO POLENGUINHO PASTEURIZADO LIGHT;;
63 a 69;79;79;06501;06501;X7906501;REQUEIJAO LIGHT;;
63 a 69;79;79;06502;06502;X7906502;QUEIJO CREMOSO LIGHT;;
63 a 69;79;79;06503;06503;X7906503;QUEIJO TIPO CREME LIGHT;;
63 a 69;79;79;06504;06504;X7906504;QUEIJO EM PASTA LIGHT;;
63 a 69;79;79;06505;06505;X7906505;QUEIJO TIPO DANONINHO LIGHT;;
63 a 69;79;79;06506;06506;X7906506;QUEIJO DANONINHO LIGHT;;
63 a 69;79;79;06507;06507;X7906507;REQUEIJAO CREMOSO LIGHT;;
63 a 69;79;79;06508;06508;X7906508;REQUEIJAO CATUPIRI LIGHT;;
63 a 69;79;79;06601;06601;X7906601;QUEIJO NAO-ESPECIFICADO LIGHT;;
63 a 69;79;79;06701;06701;X7906701;LEITE COM SABOR LIGHT;;
63 a 69;79;79;06702;06702;X7906702;LEITE ACHOCOLATADO LIGHT;;
63 a 69;79;79;06703;06703;X7906703;LEITE LONGA VIDA COM SABOR LIGHT;;
63 a 69;79;79;06704;06704;X7906704;ACHOCOLATADO EM LEITE LIGHT;;
63 a 69;79;79;06705;06705;X7906705;LEITE VITAMINADO LIGHT;;
63 a 69;79;79;06706;06706;X7906706;LEITE VITAMINADO TODDYNHO LIGHT;;
63 a 69;79;79;06707;06707;X7906707;LEITE TODDYNHO LIGHT;;
63 a 69;79;79;06708;06708;X7906708;SUPERLAC LIGHT;;
63 a 69;79;79;06709;06709;X7906709;LEITE AROMATIZADO LIGHT;;
63 a 69;79;79;06710;06710;X7906710;BEBIDA ACHOCOLATADA LIGHT;;
63 a 69;79;79;06801;06801;X7906801;LEITE COM SABOR DIET;;
63 a 69;79;79;06802;06802;X7906802;LEITE ACHOCOLATADO DIET;;
63 a 69;79;79;06803;06803;X7906803;LEITE LONGA VIDA COM SABOR DIET;;
63 a 69;79;79;06804;06804;X7906804;ACHOCOLATADO EM LEITE DIET;;
63 a 69;79;79;06805;06805;X7906805;LEITE VITAMINADO DIET;;
63 a 69;79;79;06806;06806;X7906806;LEITE VITAMINADO TODDYNHO DIET;;
63 a 69;79;79;06807;06807;X7906807;LEITE TODDYNHO DIET;;
63 a 69;79;79;06808;06808;X7906808;SUPERLAC DIET;;
63 a 69;79;79;06809;06809;X7906809;LEITE AROMATIZADO DIET;;
63 a 69;79;79;06810;06810;X7906810;BEBIDA ACHOCOLATADA DIET;;
63 a 69;79;79;06811;06811;X7906811;LEITE COM SABOR DIETETICO;;
63 a 69;79;79;06812;06812;X7906812;LEITE ACHOCOLATADO DIETETICO;;
63 a 69;79;79;06813;06813;X7906813;LEITE LONGA VIDA COM SABOR DIETETICO;;
63 a 69;79;79;06814;06814;X7906814;ACHOCOLATADO EM LEITE DIETETICO;;
63 a 69;79;79;06815;06815;X7906815;LEITE VITAMINADO DIETETICO;;
63 a 69;79;79;06816;06816;X7906816;LEITE VITAMINADO TODDYNHO DIETETICO;;
63 a 69;79;79;06817;06817;X7906817;LEITE TODDYNHO DIETETICO;;
63 a 69;79;79;06818;06818;X7906818;SUPERLAC DIETETICO;;
63 a 69;79;79;06819;06819;X7906819;LEITE AROMATIZADO DIETETICO;;
63 a 69;79;79;06820;06820;X7906820;BEBIDA ACHOCOLATADA DIETETICA;;
63 a 69;79;79;06901;06901;X7906901;LEITE DE SOJA EM PO LIGHT;;
63 a 69;79;79;07001;07001;X7907001;LEITE EM PO COM SABOR;;
63 a 69;79;79;07101;07101;X7907101;MANTEIGA COM OU SEM SAL LIGHT;;
63 a 69;79;79;07102;07102;X7907102;MANTEIGA COM SAL LIGHT;;
63 a 69;79;79;07103;07103;X7907103;MANTEIGA SEM SAL LIGHT;;
63 a 69;79;79;07104;07104;X7907104;MANTEIGA DA TERRA LIGHT;;
63 a 69;79;79;07105;07105;X7907105;MANTEIGA DE GARRAFA LIGHT;;
63 a 69;79;79;07106;07106;X7907106;MANTEIGA DE LEITE LIGHT;;
63 a 69;79;79;07201;07201;X7907201;COALHADA LIGHT;;
63 a 69;79;79;07301;07301;X7907301;QUEIJO DE MINAS FRESCAL ORGANICO;;
63 a 69;79;79;07302;07302;X7907302;QUEIJO MINAS FRESCAL ORGANICO;;
63 a 69;79;79;07303;07303;X7907303;QUEIJO DE MANTEIGA FRESCAL ORGANICO;;
63 a 69;79;79;07304;07304;X7907304;QUECHIMIA FRESCAL ORGANICO;;
63 a 69;79;79;07305;07305;X7907305;QUEIJO DE COALHO FRESCAL ORGANICO;;
63 a 69;79;79;07306;07306;X7907306;QUEIJO TIPO MINAS FRESCAL ORGANICO;;
63 a 69;79;79;07307;07307;X7907307;QUEIJO MINAS CURADO FRESCAL ORGANICO;;
63 a 69;79;79;07308;07308;X7907308;QUEIJO CANASTRA FRESCAL ORGANICO;;
63 a 69;79;79;07309;07309;X7907309;QUEIJO DE MINAS CURADO FRESCAL ORGANICO;;
63 a 69;79;79;07310;07310;X7907310;QUEIJO DO SERRO FRESCAL ORGANICO;;
63 a 69;79;79;07311;07311;X7907311;QUEIJO CATIARA FRESCAL ORGANICO;;
63 a 69;79;79;07401;07401;X7907401;LEITE DE CABRA ORGANICO;;
63 a 69;79;79;07501;07501;X7907501;CREME DE LEITE DE SOJA;;
63 a 69;79;79;07502;07502;X7907502;CREME DE SOJA;;
63 a 69;79;79;07601;07601;X7907601;LEITE FERMENTADO DIET;;
63 a 69;79;79;07701;07701;X7907701;LEITE EM PO LIGHT;;
63 a 69;79;79;07801;07801;X7907801;QUEIJO CHEDAR;;
63 a 69;79;79;07802;07802;X7907802;QUEIJO CHEDDAR;;
63 a 69;79;79;07803;07803;X7907803;QUEIJO CHEEDAR;;
63 a 69;79;79;07901;07901;X7907901;FONDUE DE QUEIJO;;
63 a 69;79;79;08001;08001;X7908001;LEITE DE SOJA EM PO DIET;;
63 a 69;79;79;08101;08101;X7908101;QUEIJO BRIE;;
63 a 69;79;79;08201;08201;X7908201;QUEIJO COTTAGE;;
63 a 69;79;79;08301;08301;X7908301;QUEIJO CHANCLICHE;;
63 a 69;79;79;08401;08401;X7908401;QUEIJO GOUDA;;
63 a 69;79;79;08501;08501;X7908501;CREAM CHEESE;;
63 a 69;79;79;08601;08601;X7908601;BEBIDA LACTEA LIGHT;;
63 a 69;79;79;08602;08602;X7908602;LEITE FERMENTADO LIGHT;;
63 a 69;79;79;08701;08701;X7908701;NATA DOCE OU SALGADA LIGHT;;
63 a 69;80;80;00101;00101;X8000101;PAO FRANCES;;
63 a 69;80;80;00102;00102;X8000102;PAO DE AGUA;;
63 a 69;80;80;00103;00103;X8000103;PAO DE HAMBURGUER;;
63 a 69;80;80;00104;00104;X8000104;BISNAGA;;
63 a 69;80;80;00105;00105;X8000105;PAO DE SAL;;
63 a 69;80;80;00106;00106;X8000106;PAO DE TRIGO;;
63 a 69;80;80;00107;00107;X8000107;PAO CACETINHO;;
63 a 69;80;80;00108;00108;X8000108;PAO SUICO;;
63 a 69;80;80;00109;00109;X8000109;PAO CARECA;;
63 a 69;80;80;00110;00110;X8000110;PAO FILAO;;
63 a 69;80;80;00111;00111;X8000111;PAO DE SEMOLINA;;
63 a 69;80;80;00112;00112;X8000112;PAO BENGALA;;
63 a 69;80;80;00113;00113;X8000113;PAO BISNAGA;;
63 a 69;80;80;00114;00114;X8000114;BENGALA;;
63 a 69;80;80;00115;00115;X8000115;PAO SOVADO;;
63 a 69;80;80;00116;00116;X8000116;PAO SOVADO CABRITO;;
63 a 69;80;80;00117;00117;X8000117;PAO CAVAQUINHO;;
63 a 69;80;80;00118;00118;X8000118;PAO FRANCES BISNAGA;;
63 a 69;80;80;00119;00119;X8000119;PAO DE CHA;;
63 a 69;80;80;00120;00120;X8000120;PAO PROVENCO;;
63 a 69;80;80;00121;00121;X8000121;PAO PROVENCAL;;
63 a 69;80;80;00122;00122;X8000122;PAO MASSA FINA;;
63 a 69;80;80;00123;00123;X8000123;PAO VITA SALGADO;;
63 a 69;80;80;00124;00124;X8000124;PAO CARIOQUINHA;;
63 a 69;80;80;00125;00125;X8000125;PAO PRESUNTO;;
63 a 69;80;80;00126;00126;X8000126;PAO DE BANHA;;
63 a 69;80;80;00127;00127;X8000127;PAO BANQUETE;;
63 a 69;80;80;00128;00128;X8000128;PAO BAQUETE;;
63 a 69;80;80;00129;00129;X8000129;PAO BAGUETE;;
63 a 69;80;80;00130;00130;X8000130;PAO SERIDO;;
63 a 69;80;80;00131;00131;X8000131;PAO CARTEIRA (SALGADO);;
63 a 69;80;80;00132;00132;X8000132;PAO SEDA;;
63 a 69;80;80;00133;00133;X8000133;PAO TABICA;;
63 a 69;80;80;00134;00134;X8000134;PAO PALITO;;
63 a 69;80;80;00135;00135;X8000135;PAO SACADURA;;
63 a 69;80;80;00136;00136;X8000136;PAO BAIANO;;
63 a 69;80;80;00137;00137;X8000137;PAO MANUAL;;
63 a 69;80;80;00138;00138;X8000138;MINI PAO;;
63 a 69;80;80;00139;00139;X8000139;MINI PAO FRANCES;;
63 a 69;80;80;00140;00140;X8000140;MINI BAGUETE;;
63 a 69;80;80;00141;00141;X8000141;MINI BENGALA;;
63 a 69;80;80;00142;00142;X8000142;PAO MASSA GROSSA;;
63 a 69;80;80;00143;00143;X8000143;PAO PIZZA;;
63 a 69;80;80;00144;00144;X8000144;PAO RECHEADO (SALGADO);;
63 a 69;80;80;00145;00145;X8000145;PAO CIABATA;;
63 a 69;80;80;00146;00146;X8000146;PAO CERVEJINHA;;
63 a 69;80;80;00147;00147;X8000147;PAO DE CARA;;
63 a 69;80;80;00148;00148;X8000148;PAO PORTUGUES;;
63 a 69;80;80;00149;00149;X8000149;PAO SEDINHA;;
63 a 69;80;80;00150;00150;X8000150;CHIPA;;
63 a 69;80;80;00151;00151;X8000151;PAO CHIPA;;
63 a 69;80;80;00152;00152;X8000152;PAO JACO;;
63 a 69;80;80;00153;00153;X8000153;PAO CILINDRO;;
63 a 69;80;80;00154;00154;X8000154;PAO MINEIRO (SALGADO);;
63 a 69;80;80;00155;00155;X8000155;PAO DE INHAME;;
63 a 69;80;80;00156;00156;X8000156;PAO CARIOCA;;
63 a 69;80;80;00201;00201;X8000201;PAO DOCE;;
63 a 69;80;80;00202;00202;X8000202;PAO ALMOFADINHA;;
63 a 69;80;80;00203;00203;X8000203;CHINEQUE;;
63 a 69;80;80;00204;00204;X8000204;PAO DOCE COM COCO;;
63 a 69;80;80;00205;00205;X8000205;PAO DOCE COMUM;;
63 a 69;80;80;00206;00206;X8000206;PAO BOLACHAO;;
63 a 69;80;80;00207;00207;X8000207;PAO DOCE COM CREME;;
63 a 69;80;80;00208;00208;X8000208;PAO DOCE COM RECHEIO;;
63 a 69;80;80;00209;00209;X8000209;PAO DOCE SEM COCO;;
63 a 69;80;80;00210;00210;X8000210;PAO DOCE ESPECIAL;;
63 a 69;80;80;00211;00211;X8000211;PAO TRANCA COM FAROFA;;
63 a 69;80;80;00212;00212;X8000212;PAO DOCE CARECA;;
63 a 69;80;80;00213;00213;X8000213;PAO DE LEITE (PAO DOCE);;
63 a 69;80;80;00214;00214;X8000214;PAO CARECA DOCE;;
63 a 69;80;80;00215;00215;X8000215;PAO DOCE DE TRIGO;;
63 a 69;80;80;00216;00216;X8000216;MASSINHA DOCE (PAO DOCE);;
63 a 69;80;80;00217;00217;X8000217;PAO DOCE DE LEITE;;
63 a 69;80;80;00218;00218;X8000218;CHINEQUE COM FAROFA;;
63 a 69;80;80;00219;00219;X8000219;PAO LANCHE;;
63 a 69;80;80;00220;00220;X8000220;PAO DE LANCHE;;
63 a 69;80;80;00221;00221;X8000221;PAO DOCE COM MEL;;
63 a 69;80;80;00222;00222;X8000222;PAO DOCE COM OVOS;;
63 a 69;80;80;00223;00223;X8000223;PAO DE COCO;;
63 a 69;80;80;00224;00224;X8000224;PAO AMANTEIGADO (DOCE);;
63 a 69;80;80;00225;00225;X8000225;XISBAG;;
63 a 69;80;80;00226;00226;X8000226;CHISBAG;;
63 a 69;80;80;00227;00227;X8000227;PAO SUPER FOFO;;
63 a 69;80;80;00228;00228;X8000228;PAO VITA DOCE;;
63 a 69;80;80;00229;00229;X8000229;PAO DE MEL;;
63 a 69;80;80;00230;00230;X8000230;PAO CARTEIRA (DOCE);;
63 a 69;80;80;00231;00231;X8000231;PAO ALEMAO;;
63 a 69;80;80;00232;00232;X8000232;PAO MANDI;;
63 a 69;80;80;00233;00233;X8000233;PAO MANDIM;;
63 a 69;80;80;00234;00234;X8000234;PANETONE;;
63 a 69;80;80;00235;00235;X8000235;PAO MANTEIGA;;
63 a 69;80;80;00236;00236;X8000236;PAO RECHEADO (DOCE);;
63 a 69;80;80;00237;00237;X8000237;BISNAGUINHA;;
63 a 69;80;80;00238;00238;X8000238;FORROZINHO (PAO DOCE);;
63 a 69;80;80;00239;00239;X8000239;COLOMBA DE PASCOA;;
63 a 69;80;80;00240;00240;X8000240;CROISSANT;;
63 a 69;80;80;00241;00241;X8000241;CHOCOTONE;;
63 a 69;80;80;00242;00242;X8000242;PAO BISNAGUINHA;;
63 a 69;80;80;00243;00243;X8000243;PAO MANDINHO;;
63 a 69;80;80;00244;00244;X8000244;PAO DE CHOCOLATE;;
63 a 69;80;80;00245;00245;X8000245;PAO AUSTRALIANO (DOCE);;
63 a 69;80;80;00246;00246;X8000246;PAO FOLHADO;;
63 a 69;80;80;00247;00247;X8000247;PAO MADRILENHO;;
63 a 69;80;80;00248;00248;X8000248;PAO CABRITINHO;;
63 a 69;80;80;00301;00301;X8000301;PAO DE FORMA DE PADARIA (ADOCICADO);;
63 a 69;80;80;00302;00302;X8000302;PAO DE SANDUICHE DE PADARIA (ADOCICADO);;
